,R_fighter,B_fighter,winner,weight_class,no_of_rounds,R_age,R_Height_cms,R_Reach_cms,B_age,B_Height_cms,B_Reach_cms
2651,Lyoto Machida,Mark Munoz,Red,Middleweight,5,35.0,185.42,187.96,35.0,182.88,182.88
2652,Jimi Manuwa,Ryan Jimmo,Red,Light Heavyweight,3,33.0,185.42,200.66,31.0,185.42,185.42
2653,Norman Parke,Jon Tuck,Red,Lightweight,3,26.0,180.34,177.8,29.0,180.34,185.42
2656,Al Iaquinta,Piotr Hallmann,Red,Lightweight,3,26.0,177.8,177.8,26.0,175.26,180.34
2657,Luke Barnatt,Andrew Craig,Red,Middleweight,3,25.0,198.12,195.58,27.0,185.42,193.04
2660,Jimy Hettes,Rob Whiteford,Red,Featherweight,3,26.0,175.26,180.34,30.0,175.26,175.26
2661,Bradley Scott,Michael Kuiper,Red,Middleweight,3,24.0,185.42,193.04,24.0,182.88,185.42
2662,Cain Velasquez,Junior Dos Santos,Red,Heavyweight,5,31.0,185.42,195.58,29.0,193.04,195.58
2663,Daniel Cormier,Roy Nelson,Red,Heavyweight,3,34.0,180.34,182.88,37.0,182.88,182.88
2664,Gilbert Melendez,Diego Sanchez,Red,Lightweight,3,31.0,175.26,185.42,31.0,177.8,182.88
2665,Gabriel Gonzaga,Shawn Jordan,Red,Heavyweight,3,34.0,187.96,193.04,28.0,182.88,190.5
2666,John Dodson,Darrell Montague,Red,Flyweight,3,29.0,160.02,167.64,25.0,167.64,170.18
2667,Tim Boetsch,CB Dollaway,Red,Middleweight,3,32.0,182.88,187.96,30.0,187.96,193.04
2671,Tony Ferguson,Mike Rio,Red,Lightweight,3,29.0,180.34,193.04,32.0,177.8,180.34
2676,Thiago Silva,Matt Hamill,Red,Light Heavyweight,3,30.0,187.96,187.96,37.0,185.42,193.04
2677,Fabio Maldonado,Joey Beltran,Red,Light Heavyweight,3,33.0,185.42,190.5,31.0,185.42,190.5
2678,Rousimar Palhares,Mike Pierce,Red,Welterweight,3,33.0,172.72,180.34,33.0,172.72,177.8
2679,Raphael Assuncao,TJ Dillashaw,Red,Bantamweight,3,31.0,165.1,167.64,27.0,167.64,170.18
2681,Yan Cabral,David Mitchell,Red,Welterweight,3,30.0,180.34,185.42,33.0,182.88,193.04
2683,Alan Patrick,Garett Whiteley,Red,Lightweight,3,30.0,180.34,187.96,32.0,182.88,182.88
2684,Jon Jones,Alexander Gustafsson,Red,Light Heavyweight,5,26.0,193.04,213.36,26.0,195.58,200.66
2685,Renan Barao,Eddie Wineland,Red,Bantamweight,5,26.0,167.64,177.8,29.0,170.18,175.26
2686,Brendan Schaub,Matt Mitrione,Red,Heavyweight,3,30.0,193.04,198.12,35.0,190.5,200.66
2692,Mitch Gagnon,Dustin Kimura,Red,Bantamweight,3,28.0,165.1,165.1,24.0,170.18,180.34
2693,John Makdessi,Renee Forte,Red,Lightweight,3,28.0,172.72,172.72,26.0,170.18,180.34
2694,Michel Prazeres,Jesse Ronson,Red,Lightweight,3,32.0,167.64,170.18,27.0,177.8,182.88
2697,Glover Teixeira,Ryan Bader,Red,Light Heavyweight,5,33.0,187.96,193.04,30.0,187.96,187.96
2699,Joseph Benavidez,Jussier Formiga,Red,Flyweight,3,29.0,162.56,165.1,28.0,165.1,170.18
2701,Rafael Natal,Tor Troeng,Red,Middleweight,3,30.0,182.88,193.04,30.0,187.96,195.58
2704,Lucas Martins,Junior Hernandez,Red,Bantamweight,3,24.0,182.88,182.88,27.0,175.26,175.26
2710,Chad Mendes,Clay Guida,Red,Featherweight,3,28.0,167.64,167.64,31.0,170.18,177.8
2711,Ben Rothwell,Brandon Vera,Red,Heavyweight,3,31.0,193.04,198.12,35.0,190.5,193.04
2716,Chico Camus,Kyung Ho Kang,Red,Bantamweight,3,28.0,167.64,167.64,25.0,175.26,185.42
2717,Soa Palelei,Nikita Krylov,Red,Heavyweight,3,36.0,193.04,205.74,21.0,190.5,195.58
2720,Carlos Condit,Martin Kampmann,Red,Welterweight,5,29.0,187.96,190.5,31.0,182.88,182.88
2722,Kelvin Gastelum,Brian Melancon,Red,Welterweight,3,21.0,175.26,180.34,31.0,172.72,182.88
2723,Court McGee,Robert Whittaker,Red,Welterweight,3,28.0,180.34,190.5,22.0,182.88,185.42
2724,Takeya Mizugaki,Erik Perez,Red,Bantamweight,3,29.0,170.18,172.72,23.0,172.72,172.72
2725,Brad Tavares,Bubba McDaniel,Red,Middleweight,3,25.0,185.42,187.96,30.0,190.5,190.5
2726,Dylan Andrews,Papy Abedi,Red,Middleweight,3,33.0,185.42,185.42,35.0,180.34,187.96
2728,Darren Elkins,Hatsu Hioki,Red,Featherweight,3,29.0,177.8,180.34,30.0,180.34,177.8
2730,Zak Cummings,Benny Alloway,Red,Welterweight,3,29.0,182.88,190.5,32.0,180.34,190.5
2733,Urijah Faber,Iuri Alcantara,Red,Bantamweight,3,34.0,167.64,170.18,33.0,175.26,180.34
2734,Matt Brown,Mike Pyle,Red,Welterweight,3,32.0,182.88,190.5,37.0,182.88,187.96
2738,Conor McGregor,Max Holloway,Red,Featherweight,3,25.0,175.26,187.96,21.0,180.34,175.26
2740,Diego Brandao,Daniel Pineda,Red,Featherweight,3,26.0,170.18,172.72,28.0,170.18,175.26
2741,Manvel Gamburyan,Cole Miller,Red,Featherweight,3,32.0,165.1,170.18,29.0,185.42,187.96
2744,Jose Aldo,Chan Sung Jung,Red,Featherweight,5,26.0,170.18,177.8,26.0,170.18,182.88
2746,Cezar Ferreira,Thiago Santos,Red,Middleweight,3,28.0,185.42,198.12,29.0,187.96,193.04
2747,Thales Leites,Tom Watson,Red,Middleweight,3,31.0,185.42,198.12,31.0,185.42,185.42
2748,John Lineker,Jose Maria,Red,Flyweight,3,23.0,160.02,170.18,31.0,165.1,182.88
2750,Amanda Nunes,Sheila Gaff,Red,Women's Bantamweight,3,25.0,172.72,175.26,23.0,165.1,157.48
2751,Sergio Moraes,Neil Magny,Red,Welterweight,3,31.0,182.88,182.88,26.0,190.5,203.2
2752,Ian McCall,Iliarde Santos,Red,Flyweight,3,29.0,165.1,162.56,32.0,165.1,167.64
2753,Rani Yahya,Josh Clopton,Red,Featherweight,3,28.0,167.64,170.18,32.0,167.64,172.72
2755,Viscardi Andrade,Bristol Marunde,Red,Welterweight,3,29.0,180.34,190.5,31.0,185.42,180.34
2756,Demetrious Johnson,John Moraga,Red,Flyweight,5,26.0,160.02,167.64,29.0,167.64,167.64
2757,Rory MacDonald,Jake Ellenberger,Red,Welterweight,3,24.0,182.88,193.04,28.0,175.26,180.34
2758,Robbie Lawler,Bobby Voelker,Red,Welterweight,3,31.0,180.34,187.96,34.0,182.88,190.5
2759,Liz Carmouche,Jessica Andrade,Red,Women's Bantamweight,3,29.0,167.64,167.64,21.0,154.94,157.48
2761,Danny Castillo,Tim Means,Red,Lightweight,3,33.0,175.26,180.34,29.0,187.96,190.5
2764,Ed Herman,Trevor Smith,Red,Middleweight,3,32.0,185.42,195.58,32.0,190.5,190.5
2769,Frankie Edgar,Charles Oliveira,Red,Featherweight,3,31.0,167.64,172.72,23.0,177.8,187.96
2770,Tim Kennedy,Roger Gracie,Red,Middleweight,3,33.0,180.34,187.96,31.0,193.04,200.66
2771,Mark Munoz,Tim Boetsch,Red,Middleweight,3,35.0,182.88,182.88,32.0,182.88,187.96
2772,Cub Swanson,Dennis Siver,Red,Featherweight,3,29.0,172.72,177.8,34.0,167.64,177.8
2774,Norman Parke,Kazuki Tokudome,Red,Lightweight,3,26.0,180.34,177.8,26.0,180.34,185.42
2775,Gabriel Gonzaga,Dave Herman,Red,Heavyweight,3,34.0,187.96,193.04,28.0,193.04,193.04
2776,Edson Barboza,Rafaello Oliveira,Red,Lightweight,3,27.0,180.34,190.5,31.0,172.72,180.34
2778,Mike Pierce,David Mitchell,Red,Welterweight,3,32.0,172.72,177.8,33.0,182.88,193.04
2779,Rashad Evans,Dan Henderson,Red,Light Heavyweight,3,33.0,182.88,190.5,42.0,180.34,187.96
2781,Ryan Jimmo,Igor Pokrajac,Red,Light Heavyweight,3,31.0,185.42,185.42,34.0,182.88,193.04
2782,Alexis Davis,Rosi Sexton,Red,Women's Bantamweight,3,28.0,167.64,172.72,35.0,160.02,160.02
2784,Jake Shields,Tyron Woodley,Red,Welterweight,3,34.0,182.88,182.88,31.0,175.26,187.96
2786,Sean Pierson,Kenny Robertson,Red,Welterweight,3,37.0,182.88,193.04,29.0,177.8,187.96
2787,Roland Delorme,Edwin Figueroa,Red,Bantamweight,3,29.0,175.26,180.34,28.0,170.18,175.26
2788,Mitch Clarke,John Maguire,Red,Lightweight,3,27.0,177.8,185.42,30.0,175.26,175.26
2789,Yves Jabouin,Dustin Pague,Red,Bantamweight,3,34.0,170.18,172.72,25.0,175.26,187.96
2792,Thiago Silva,Rafael Feijao,Red,Light Heavyweight,3,30.0,187.96,187.96,33.0,185.42,185.42
2793,Erick Silva,Jason High,Red,Welterweight,3,28.0,182.88,187.96,31.0,172.72,180.34
2794,Daniel Sarafian,Eddie Mendez,Red,Middleweight,3,30.0,175.26,185.42,29.0,177.8,193.04
2795,Rony Jason,Mike Wilkinson,Red,Featherweight,3,29.0,170.18,177.8,25.0,170.18,172.72
2796,Raphael Assuncao,Vaughan Lee,Red,Bantamweight,3,30.0,165.1,167.64,30.0,167.64,167.64
