,R_fighter,B_fighter,winner,weight_class,no_of_rounds,R_age,R_Height_cms,R_Reach_cms,B_age,B_Height_cms,B_Reach_cms
1649,Joby Sanchez,Geane Herrera,Blue,Flyweight,3,24.0,167.64,172.72,25.0,165.1,167.64
1652,Jim Miller,Michael Chiesa,Blue,Lightweight,3,32.0,172.72,180.34,28.0,185.42,190.5
1654,Elias Theodorou,Thiago Santos,Blue,Middleweight,3,27.0,185.42,190.5,31.0,187.96,193.04
1656,Omari Akhmedov,Sergio Moraes,Blue,Welterweight,3,28.0,182.88,185.42,33.0,182.88,182.88
1664,Yoshihiro Akiyama,Alberto Mina,Blue,Welterweight,3,40.0,177.8,185.42,33.0,182.88,195.58
1667,Yui Chul Nam,Mike de la Torre,Blue,Featherweight,3,34.0,175.26,175.26,29.0,180.34,180.34
1670,Yao Zhikui,Fredy Serrano,Blue,Flyweight,3,24.0,165.1,162.56,36.0,160.02,165.1
1671,Ning Guangyou,Marco Beltran,Blue,Bantamweight,3,33.0,162.56,162.56,29.0,172.72,175.26
1675,Jussier Formiga,Henry Cejudo,Blue,Flyweight,3,30.0,165.1,170.18,28.0,162.56,162.56
1677,Horacio Gutierrez,Enrique Barzola,Blue,Lightweight,4,25.0,177.8,175.26,26.0,170.18,177.8
1678,Efrain Escudero,Leandro Silva,Blue,Lightweight,3,29.0,175.26,177.8,30.0,175.26,182.88
1680,Hector Urbina,Bartosz Fabinski,Blue,Welterweight,3,28.0,180.34,185.42,29.0,182.88,190.5
1682,Gabriel Benitez,Andre Fili,Blue,Featherweight,3,27.0,172.72,180.34,25.0,180.34,187.96
1683,Vernon Ramos,Alvaro Herrera,Blue,Welterweight,3,23.0,167.64,182.88,25.0,182.88,187.96
1684,Cesar Arzamendia,Polo Reyes,Blue,Lightweight,3,24.0,180.34,180.34,31.0,180.34,180.34
1685,Valmir Lazaro,Michel Prazeres,Blue,Lightweight,3,30.0,182.88,185.42,34.0,167.64,170.18
1686,Ronda Rousey,Holly Holm,Blue,Women's Bantamweight,5,28.0,170.18,172.72,34.0,172.72,175.26
1689,Uriah Hall,Robert Whittaker,Blue,Middleweight,3,31.0,182.88,200.66,24.0,182.88,185.42
1690,Stefan Struve,Jared Rosholt,Blue,Heavyweight,3,27.0,210.82,213.36,29.0,187.96,190.5
1693,Anthony Perosh,Gian Villante,Blue,Light Heavyweight,3,43.0,190.5,190.5,30.0,190.5,193.04
1694,Richie Vaculik,Danny Martinez,Blue,Flyweight,3,32.0,167.64,175.26,30.0,167.64,170.18
1703,Gilbert Burns,Rashid Magomedov,Blue,Lightweight,3,29.0,177.8,180.34,30.0,175.26,177.8
1704,Fabio Maldonado,Corey Anderson,Blue,Light Heavyweight,3,35.0,185.42,190.5,26.0,190.5,200.66
1705,Gleison Tibau,Abel Trujillo,Blue,Lightweight,3,32.0,177.8,180.34,32.0,172.72,177.8
1706,Yan Cabral,Johnny Case,Blue,Lightweight,3,32.0,180.34,185.42,26.0,177.8,182.88
1707,Clay Guida,Thiago Tavares,Blue,Featherweight,3,33.0,170.18,177.8,30.0,170.18,172.72
1708,Kevin Souza,Chas Skelly,Blue,Featherweight,3,31.0,182.88,187.96,30.0,180.34,182.88
1710,Pedro Munhoz,Jimmie Rivera,Blue,Bantamweight,3,29.0,167.64,165.1,26.0,162.56,172.72
1711,Bruno Korea,Matheus Nicolau,Blue,Bantamweight,3,24.0,167.64,165.1,22.0,167.64,167.64
1712,Paddy Holohan,Louis Smolka,Blue,Flyweight,3,27.0,177.8,175.26,24.0,175.26,172.72
1717,Scott Askham,Krzysztof Jotko,Blue,Middleweight,3,27.0,190.5,190.5,26.0,185.42,195.58
1718,Cathal Pendred,Tom Breese,Blue,Welterweight,3,28.0,185.42,190.5,24.0,190.5,185.42
1720,Bubba Bush,Garreth McLellan,Blue,Middleweight,3,30.0,182.88,185.42,33.0,185.42,182.88
1723,Shawn Jordan,Ruslan Magomedov,Blue,Heavyweight,3,30.0,182.88,190.5,28.0,190.5,198.12
1725,Jessica Eye,Julianna Pena,Blue,Women's Bantamweight,3,29.0,167.64,167.64,26.0,167.64,175.26
1727,Alan Jouban,Albert Tumenov,Blue,Welterweight,3,33.0,182.88,185.42,23.0,180.34,185.42
1730,Francisco Trevino,Sage Northcutt,Blue,Lightweight,3,33.0,175.26,177.8,19.0,182.88,180.34
1731,Chris Cariaso,Sergio Pettis,Blue,Flyweight,3,34.0,160.02,160.02,22.0,167.64,175.26
1734,Gegard Mousasi,Uriah Hall,Blue,Middleweight,3,30.0,187.96,193.04,31.0,182.88,200.66
1737,Katsunori Kikuno,Diego Brandao,Blue,Featherweight,3,33.0,172.72,167.64,28.0,170.18,172.72
1740,Naoyuki Kotani,Kajan Johnson,Blue,Lightweight,3,33.0,172.72,167.64,31.0,180.34,190.5
1745,Jan Blachowicz,Corey Anderson,Blue,Light Heavyweight,3,32.0,187.96,198.12,25.0,190.5,200.66
1748,Francisco Rivera,John Lineker,Blue,Bantamweight,3,33.0,172.72,172.72,25.0,160.02,170.18
1749,Jessica Andrade,Raquel Pennington,Blue,Women's Bantamweight,3,23.0,154.94,157.48,26.0,170.18,170.18
1750,Clay Collard,Tiago Trator,Blue,Featherweight,3,22.0,180.34,185.42,28.0,175.26,177.8
1756,Chad Laprise,Francisco Trinaldo,Blue,Lightweight,3,29.0,177.8,180.34,36.0,175.26,177.8
1758,Maryna Moroz,Valerie Letourneau,Blue,Women's Strawweight,3,23.0,170.18,170.18,32.0,170.18,172.72
1759,Sam Stout,Frankie Perez,Blue,Lightweight,3,31.0,175.26,177.8,26.0,180.34,185.42
1760,Yves Jabouin,Felipe Arantes,Blue,Bantamweight,3,36.0,170.18,172.72,27.0,172.72,185.42
1761,Marcos Rogerio de Lima,Nikita Krylov,Blue,Light Heavyweight,3,30.0,185.42,190.5,23.0,190.5,195.58
1766,Michael Johnson,Beneil Dariush,Blue,Lightweight,3,29.0,177.8,185.42,26.0,177.8,182.88
1769,Sara McMann,Amanda Nunes,Blue,Women's Bantamweight,3,34.0,167.64,167.64,27.0,172.72,175.26
1775,Chris Dempsey,Jonathan Wilson,Blue,Light Heavyweight,3,27.0,177.8,182.88,28.0,187.96,190.5
1777,Anthony Christodoulou,Scott Holtzman,Blue,Lightweight,3,28.0,175.26,182.88,31.0,175.26,175.26
1786,Rafael Feijao,Patrick Cummins,Blue,Light Heavyweight,3,35.0,185.42,185.42,34.0,187.96,193.04
1790,Hugo Viana,Guido Cannetti,Blue,Bantamweight,3,32.0,167.64,170.18,35.0,167.64,172.72
1795,Gian Villante,Tom Lawlor,Blue,Light Heavyweight,3,29.0,190.5,193.04,32.0,182.88,187.96
1797,Kenny Robertson,Ben Saunders,Blue,Welterweight,3,31.0,177.8,187.96,32.0,187.96,195.58
1798,Eddie Wineland,Bryan Caraway,Blue,Bantamweight,3,31.0,170.18,175.26,30.0,172.72,172.72
1799,Daron Cruickshank,James Krause,Blue,Lightweight,3,30.0,172.72,182.88,29.0,187.96,185.42
1800,Ramsey Nijem,Andrew Holbrook,Blue,Lightweight,3,27.0,180.34,190.5,29.0,180.34,177.8
1801,Jessamyn Duke,Elizabeth Phillips,Blue,Women's Bantamweight,3,29.0,180.34,185.42,28.0,167.64,165.1
1804,Ross Pearson,Evan Dunham,Blue,Lightweight,3,30.0,172.72,175.26,33.0,177.8,177.8
1813,Marcus Brimage,Jimmie Rivera,Blue,Bantamweight,3,30.0,162.56,180.34,26.0,162.56,172.72
1816,Josh Thomson,Tony Ferguson,Blue,Lightweight,3,36.0,177.8,180.34,31.0,180.34,193.04
1818,Scott Jorgensen,Manvel Gamburyan,Blue,Bantamweight,3,32.0,165.1,167.64,34.0,165.1,170.18
1824,Igor Araujo,Sean Strickland,Blue,Welterweight,3,34.0,185.42,195.58,24.0,185.42,193.04
1826,Andrew Craig,Lyman Good,Blue,Welterweight,3,29.0,185.42,193.04,30.0,182.88,187.96
1827,Jake Ellenberger,Stephen Thompson,Blue,Welterweight,5,30.0,175.26,180.34,32.0,182.88,190.5
1831,Angela Magana,Michelle Waterson,Blue,Women's Strawweight,3,31.0,154.94,165.1,29.0,160.02,157.48
1834,Russell Doane,Jerrod Sanders,Blue,Bantamweight,3,28.0,170.18,177.8,35.0,172.72,182.88
1835,Dan Miller,Trevor Smith,Blue,Middleweight,3,34.0,185.42,187.96,34.0,190.5,190.5
1837,Darrell Montague,Willie Gates,Blue,Flyweight,3,27.0,167.64,170.18,28.0,172.72,177.8
1838,Chad Mendes,Conor McGregor,Blue,Featherweight,5,30.0,167.64,167.64,26.0,175.26,187.96
1840,Dennis Bermudez,Jeremy Stephens,Blue,Featherweight,3,28.0,167.64,167.64,29.0,172.72,180.34
1842,Brad Pickett,Thomas Almeida,Blue,Bantamweight,3,36.0,167.64,172.72,23.0,170.18,177.8
1844,Mike Swick,Alex Garcia,Blue,Welterweight,3,36.0,185.42,195.58,27.0,175.26,182.88
1845,Cathal Pendred,John Howard,Blue,Welterweight,3,27.0,185.42,190.5,32.0,170.18,180.34
1847,Neil Seery,Louis Smolka,Blue,Flyweight,3,35.0,162.56,162.56,23.0,175.26,172.72
1848,Yosdenis Cedeno,Cody Pfister,Blue,Lightweight,3,30.0,172.72,175.26,24.0,177.8,185.42
1849,Lyoto Machida,Yoel Romero,Blue,Middleweight,5,37.0,185.42,187.96,38.0,182.88,185.42
1850,Santiago Ponzinibbio,Lorenz Larkin,Blue,Welterweight,3,28.0,182.88,185.42,28.0,180.34,182.88
1856,Steve Montgomery,Tony Sims,Blue,Welterweight,3,24.0,193.04,190.5,29.0,180.34,177.8
1857,Danny Martinez,Sirwan Kakai,Blue,Bantamweight,3,30.0,167.64,170.18,25.0,165.1,167.64
1859,Dennis Siver,Tatsuya Kawajiri,Blue,Featherweight,3,36.0,167.64,177.8,37.0,170.18,175.26
1864,Alan Omer,Arnold Allen,Blue,Featherweight,3,26.0,177.8,180.34,21.0,172.72,177.8
1865,Niklas Backstrom,Noad Lahat,Blue,Featherweight,3,25.0,185.42,187.96,31.0,175.26,175.26
1867,Piotr Hallmann,Magomed Mustafaev,Blue,Lightweight,3,27.0,175.26,180.34,26.0,172.72,180.34
1869,Cain Velasquez,Fabricio Werdum,Blue,Heavyweight,5,32.0,185.42,195.58,37.0,193.04,195.58
1870,Gilbert Melendez,Eddie Alvarez,Blue,Lightweight,3,33.0,175.26,185.42,31.0,175.26,175.26
1876,Alejandro Perez,Patrick Williams,Blue,Bantamweight,3,25.0,167.64,170.18,33.0,172.72,185.42
1877,Francisco Trevino,Johnny Case,Blue,Lightweight,3,33.0,175.26,177.8,25.0,177.8,182.88
1878,Augusto Montano,Cathal Pendred,Blue,Welterweight,3,30.0,185.42,185.42,27.0,185.42,190.5
1880,Tim Boetsch,Dan Henderson,Blue,Middleweight,5,34.0,182.88,187.96,44.0,180.34,187.96
1883,Thiago Tavares,Brian Ortega,Blue,Featherweight,3,30.0,170.18,172.72,24.0,172.72,175.26
1884,Joe Soto,Anthony Birchak,Blue,Bantamweight,3,28.0,167.64,165.1,29.0,172.72,175.26
1887,Brian Ebersole,Omari Akhmedov,Blue,Welterweight,3,34.0,182.88,185.42,27.0,182.88,185.42
1890,Ricardo Abreu,Jake Collier,Blue,Middleweight,3,31.0,180.34,185.42,26.0,190.5,198.12
1893,Nik Lentz,Charles Oliveira,Blue,Featherweight,3,30.0,172.72,172.72,25.0,177.8,187.96
1894,KJ Noons,Alex Oliveira,Blue,Welterweight,3,32.0,177.8,182.88,27.0,180.34,193.04
1897,Wendell Oliveira,Darren Till,Blue,Welterweight,3,31.0,177.8,182.88,22.0,182.88,187.96
1899,Elizeu Zaleski dos Santos,Nicolas Dalby,Blue,Welterweight,3,28.0,180.34,185.42,30.0,180.34,187.96
1900,Lucas Martins,Mirsad Bektic,Blue,Featherweight,3,26.0,182.88,182.88,24.0,172.72,177.8
1902,Luiz Dutra,Tom Breese,Blue,Welterweight,3,33.0,180.34,180.34,23.0,190.5,185.42
1903,Anthony Johnson,Daniel Cormier,Blue,Light Heavyweight,5,31.0,187.96,198.12,36.0,180.34,182.88
1906,Travis Browne,Andrei Arlovski,Blue,Heavyweight,3,32.0,198.12,200.66,36.0,190.5,195.58
1910,Uriah Hall,Rafael Natal,Blue,Middleweight,3,30.0,182.88,200.66,32.0,182.88,193.04
1911,Mike Pyle,Colby Covington,Blue,Welterweight,3,39.0,182.88,187.96,27.0,180.34,182.88
1917,Hyun Gyu Lim,Neil Magny,Blue,Welterweight,3,30.0,190.5,195.58,27.0,190.5,203.2
1919,Mark Eddiva,Levan Makashvili,Blue,Featherweight,3,29.0,172.72,172.72,26.0,172.72,172.72
1920,Tae Hyun Bang,Jon Tuck,Blue,Lightweight,3,32.0,175.26,180.34,30.0,180.34,185.42
1921,Zhang Lipeng,Kajan Johnson,Blue,Lightweight,3,25.0,180.34,180.34,31.0,180.34,190.5
1924,Roldan Sangcha-an,Jon Delos Reyes,Blue,Flyweight,3,24.0,162.56,165.1,27.0,167.64,170.18
1925,Nolan Ticman,Yao Zhikui,Blue,Flyweight,3,26.0,167.64,175.26,24.0,165.1,162.56
1927,Brad Tavares,Robert Whittaker,Blue,Middleweight,3,27.0,185.42,187.96,24.0,182.88,185.42
1928,Anthony Perosh,Sean O'Connell,Blue,Light Heavyweight,3,42.0,190.5,190.5,31.0,185.42,187.96
1929,Jake Matthews,James Vick,Blue,Lightweight,3,20.0,180.34,185.42,28.0,190.5,193.04
1930,Hatsu Hioki,Dan Hooker,Blue,Featherweight,3,31.0,180.34,177.8,25.0,182.88,190.5
1932,Daniel Kelly,Sam Alvey,Blue,Middleweight,3,37.0,182.88,177.8,29.0,187.96,190.5
1934,Dylan Andrews,Bradley Scott,Blue,Middleweight,3,35.0,185.42,185.42,25.0,185.42,193.04
1936,Vik Grujic,Brendan O'Reilly,Blue,Welterweight,3,38.0,180.34,185.42,27.0,170.18,175.26
1937,Alptekin Ozkilic,Ben Nguyen,Blue,Flyweight,3,29.0,165.1,165.1,26.0,165.1,165.1
1942,Yves Jabouin,Thomas Almeida,Blue,Bantamweight,3,35.0,170.18,172.72,23.0,170.18,177.8
1948,Jessica Rakoczy,Valerie Letourneau,Blue,Women's Strawweight,3,38.0,170.18,172.72,31.0,170.18,172.72
1950,Lyoto Machida,Luke Rockhold,Blue,Middleweight,5,36.0,185.42,187.96,30.0,190.5,195.58
1952,Cub Swanson,Max Holloway,Blue,Featherweight,3,31.0,172.72,177.8,23.0,180.34,175.26
1953,Felice Herrig,Paige VanZant,Blue,Women's Strawweight,3,30.0,162.56,165.1,21.0,162.56,165.1
1954,Jim Miller,Beneil Dariush,Blue,Lightweight,3,31.0,172.72,180.34,25.0,177.8,182.88
1956,Corey Anderson,Gian Villante,Blue,Light Heavyweight,3,25.0,190.5,200.66,29.0,190.5,193.04
1957,Takeya Mizugaki,Aljamain Sterling,Blue,Bantamweight,3,31.0,170.18,172.72,25.0,170.18,180.34
1958,George Sullivan,Tim Means,Blue,Welterweight,3,34.0,182.88,185.42,31.0,187.96,190.5
1960,Eddie Gordon,Chris Dempsey,Blue,Middleweight,3,31.0,182.88,193.04,27.0,177.8,182.88
1961,Gabriel Gonzaga,Mirko Cro Cop,Blue,Heavyweight,5,35.0,187.96,193.04,40.0,187.96,185.42
1964,Joanne Calderwood,Maryna Moroz,Blue,Women's Strawweight,3,29.0,167.64,165.1,23.0,170.18,170.18
1965,Seth Baczynski,Leon Edwards,Blue,Welterweight,3,33.0,190.5,187.96,23.0,182.88,187.96
1968,Damian Stasiak,Yaotzin Meza,Blue,Featherweight,3,25.0,165.1,177.8,34.0,175.26,187.96
1969,Daniel Omielanczuk,Anthony Hamilton,Blue,Heavyweight,3,32.0,182.88,187.96,34.0,195.58,193.04
1970,Izabela Badurek,Alexandra Albu,Blue,Women's Strawweight,3,23.0,165.1,182.88,24.0,157.48000000000005,160.02
1971,Marcin Bandel,Stevie Ray,Blue,Lightweight,3,25.0,177.8,177.8,25.0,177.8,177.8
1974,Jorge Masvidal,Al Iaquinta,Blue,Lightweight,3,30.0,180.34,187.96,27.0,177.8,177.8
1980,Gray Maynard,Alexander Yakovlev,Blue,Lightweight,3,35.0,175.26,177.8,30.0,190.5,187.96
1981,Shamil Abdurakhimov,Tim Johnson,Blue,Heavyweight,3,33.0,190.5,193.04,30.0,190.5,195.58
1992,Jorge de Oliveira,Christos Giagos,Blue,Lightweight,3,35.0,172.72,180.34,25.0,177.8,180.34
1993,Bentley Syler,Fredy Serrano,Blue,Flyweight,3,32.0,162.56,172.72,35.0,160.02,165.1
1994,Anthony Pettis,Rafael Dos Anjos,Blue,Lightweight,5,28.0,177.8,182.88,30.0,172.72,177.8
1995,Carla Esparza,Joanna Jedrzejczyk,Blue,Women's Strawweight,5,27.0,154.94,160.02,27.0,167.64,165.1
1997,Roy Nelson,Alistair Overeem,Blue,Heavyweight,3,38.0,182.88,182.88,34.0,193.04,203.2
1998,Chris Cariaso,Henry Cejudo,Blue,Flyweight,3,33.0,160.02,160.02,28.0,162.56,162.56
2001,Daron Cruickshank,Beneil Dariush,Blue,Lightweight,3,29.0,172.72,182.88,25.0,177.8,182.88
2003,Sergio Pettis,Ryan Benoit,Blue,Flyweight,3,21.0,167.64,175.26,25.0,165.1,172.72
2004,Jake Lindsey,Joe Duffy,Blue,Lightweight,3,28.0,180.34,180.34,27.0,177.8,185.42
2005,Larissa Pacheco,Germaine de Randamie,Blue,Women's Bantamweight,3,20.0,170.18,175.26,30.0,175.26,180.34
2007,Raquel Pennington,Holly Holm,Blue,Women's Bantamweight,3,26.0,170.18,170.18,33.0,172.72,175.26
2011,Mark Munoz,Roan Carneiro,Blue,Middleweight,3,37.0,182.88,182.88,36.0,180.34,187.96
2012,Dhiego Lima,Tim Means,Blue,Welterweight,3,26.0,187.96,187.96,31.0,187.96,190.5
2014,James Krause,Valmir Lazaro,Blue,Lightweight,3,28.0,187.96,185.42,29.0,182.88,185.42
2016,Antonio Silva,Frank Mir,Blue,Heavyweight,5,35.0,193.04,203.2,35.0,190.5,200.66
2017,Edson Barboza,Michael Johnson,Blue,Lightweight,3,29.0,180.34,190.5,28.0,177.8,185.42
2018,Cezar Ferreira,Sam Alvey,Blue,Middleweight,3,30.0,185.42,198.12,28.0,187.96,190.5
2019,Rustam Khabilov,Adriano Martins,Blue,Lightweight,3,28.0,172.72,185.42,32.0,177.8,182.88
2020,Iuri Alcantara,Frankie Saenz,Blue,Bantamweight,3,34.0,175.26,180.34,34.0,167.64,167.64
2022,Jessica Andrade,Marion Reneau,Blue,Women's Bantamweight,3,23.0,154.94,157.48,37.0,167.64,172.72
2023,William Patolino,Matt Dwyer,Blue,Welterweight,3,23.0,180.34,190.5,25.0,193.04,193.04
2024,Tiago Trator,Mike de la Torre,Blue,Featherweight,3,27.0,175.26,177.8,28.0,180.34,180.34
2031,Michel Prazeres,Kevin Lee,Blue,Lightweight,3,33.0,167.64,170.18,22.0,175.26,195.58
2038,Joe Lauzon,Al Iaquinta,Blue,Lightweight,3,30.0,177.8,180.34,27.0,177.8,177.8
2040,Jordan Mein,Thiago Alves,Blue,Welterweight,3,25.0,182.88,185.42,31.0,175.26,177.8
2042,Ed Herman,Derek Brunson,Blue,Middleweight,3,34.0,185.42,195.58,31.0,185.42,195.58
2043,Ian McCall,John Lineker,Blue,Flyweight,3,30.0,165.1,162.56,24.0,160.02,170.18
2045,Richardson Moreira,Ildemar Alcantara,Blue,Middleweight,3,30.0,187.96,182.88,32.0,187.96,198.12
2047,Alexander Gustafsson,Anthony Johnson,Blue,Light Heavyweight,5,28.0,195.58,200.66,30.0,187.96,198.12
2048,Dan Henderson,Gegard Mousasi,Blue,Middleweight,3,44.0,180.34,187.96,29.0,187.96,193.04
2049,Phil Davis,Ryan Bader,Blue,Light Heavyweight,3,30.0,187.96,200.66,31.0,187.96,187.96
2050,Akira Corassani,Sam Sicilia,Blue,Featherweight,3,32.0,172.72,172.72,28.0,172.72,170.18
2051,Nico Musoke,Albert Tumenov,Blue,Welterweight,3,28.0,182.88,190.5,23.0,180.34,185.42
2053,Andy Ogle,Makwan Amirkhani,Blue,Featherweight,3,25.0,172.72,175.26,26.0,177.8,182.88
2062,Norman Parke,Gleison Tibau,Blue,Lightweight,3,28.0,180.34,177.8,31.0,177.8,180.34
2064,John Howard,Lorenz Larkin,Blue,Welterweight,3,31.0,170.18,180.34,28.0,180.34,182.88
2065,Zhang Lipeng,Chris Wade,Blue,Lightweight,3,24.0,180.34,180.34,27.0,177.8,177.8
2069,Matt Van Buren,Sean O'Connell,Blue,Light Heavyweight,3,28.0,195.58,193.04,31.0,185.42,187.96
2070,Tateki Matsuda,Joby Sanchez,Blue,Flyweight,3,28.0,170.18,165.1,23.0,167.64,172.72
2075,Danny Castillo,Paul Felder,Blue,Lightweight,3,35.0,175.26,180.34,30.0,180.34,177.8
2076,Marcus Brimage,Cody Garbrandt,Blue,Bantamweight,3,29.0,162.56,180.34,23.0,172.72,165.1
2080,Alexis Dufresne,Marion Reneau,Blue,Women's Bantamweight,3,24.0,175.26,172.72,37.0,167.64,172.72
2083,Antonio Carlos Junior,Patrick Cummins,Blue,Light Heavyweight,3,24.0,187.96,200.66,34.0,187.96,193.04
2084,Elias Silverio,Rashid Magomedov,Blue,Lightweight,3,28.0,180.34,185.42,30.0,175.26,177.8
2088,Tom Niinimaki,Renato Moicano,Blue,Featherweight,3,32.0,175.26,175.26,25.0,180.34,182.88
2089,Darren Elkins,Hacran Dias,Blue,Featherweight,3,30.0,177.8,180.34,30.0,172.72,175.26
2091,Marcio Alexandre Junior,Tim Means,Blue,Welterweight,3,25.0,182.88,190.5,30.0,187.96,190.5
2096,Gabriel Gonzaga,Matt Mitrione,Blue,Heavyweight,3,35.0,187.96,193.04,36.0,190.5,200.66
2097,Claudia Gadelha,Joanna Jedrzejczyk,Blue,Women's Strawweight,3,26.0,162.56,160.02,27.0,167.64,165.1
2099,Joe Riggs,Ben Saunders,Blue,Welterweight,3,32.0,182.88,177.8,31.0,187.96,195.58
2100,Jamie Varner,Drew Dober,Blue,Lightweight,3,30.0,172.72,182.88,26.0,172.72,177.8
2101,Joe Ellenberger,Bryan Barberena,Blue,Lightweight,3,29.0,175.26,182.88,25.0,182.88,182.88
2104,Anthony Birchak,Ian Entwistle,Blue,Bantamweight,3,28.0,172.72,175.26,28.0,165.1,162.56
2106,Jeremy Stephens,Charles Oliveira,Blue,Featherweight,3,28.0,172.72,180.34,25.0,177.8,187.96
2107,Joe Proctor,Yancy Medeiros,Blue,Lightweight,3,29.0,177.8,182.88,27.0,177.8,190.5
2110,Bec Rawlings,Heather Jo Clark,Blue,Women's Strawweight,3,25.0,167.64,162.56,34.0,167.64,162.56
2114,Emily Peters Kagan,Angela Hill,Blue,Women's Strawweight,3,33.0,160.02,167.64,29.0,160.02,162.56
2115,Johny Hendricks,Robbie Lawler,Blue,Welterweight,5,31.0,175.26,175.26,32.0,180.34,187.96
